VIEW,VIDEO_ID,SIGNER_ID,FPS,RESOLUTION,GLOSS,NUM_FRAMES,LENGTH_SECONDS
right,015317,020,25.0,1080,Nước,55,2.2
right,015318,020,25.0,1080,Bia,55,2.2
right,015319,020,25.0,1080,Bia,59,2.36
right,015320,020,25.0,1080,Bia,56,2.24
right,015321,020,25.0,1080,Rượu,53,2.12
right,015322,020,25.0,1080,Rượu,56,2.24
right,015323,020,25.0,1080,Cà phê,67,2.68
right,015324,020,25.0,1080,Cà phê,63,2.52
right,015325,020,25.0,1080,Trà,66,2.64
right,015326,020,25.0,1080,Trà,59,2.36
right,015327,020,25.0,1080,Sữa,65,2.6
right,015328,020,25.0,1080,Sữa,60,2.4
right,015329,020,25.0,1080,Dụng cụ học tập,74,2.96
right,015330,020,25.0,1080,Dụng cụ học tập,73,2.92
right,015331,020,25.0,1080,Sách,63,2.52
right,015332,020,25.0,1080,Sách,62,2.48
right,015333,020,25.0,1080,Viên phấn,60,2.4
right,015334,020,25.0,1080,Viên phấn,63,2.52
right,015335,020,25.0,1080,Bàn phím,65,2.6
right,015336,020,25.0,1080,Bàn phím,72,2.88
right,015337,020,25.0,1080,Bút bi,55,2.2
right,015338,020,25.0,1080,Bút bi,60,2.4
right,015339,020,25.0,1080,Cục tẩy,66,2.64
right,015340,020,25.0,1080,Cục tẩy,64,2.56
right,015341,020,25.0,1080,Bảng,65,2.6
right,015342,020,25.0,1080,Bảng,60,2.4
right,015343,020,25.0,1080,Laptop,63,2.52
right,015344,020,25.0,1080,Laptop,67,2.68
right,015345,020,25.0,1080,Bút chì,55,2.2
right,015346,020,25.0,1080,Bút chì,55,2.2
right,015347,020,25.0,1080,Thước kẻ,65,2.6
right,015348,020,25.0,1080,Thước kẻ,65,2.6
right,015349,020,25.0,1080,Ba lô,60,2.4
right,015350,020,25.0,1080,Ba lô,67,2.68
right,015351,020,25.0,1080,Vở,65,2.6
right,015352,020,25.0,1080,Vở,67,2.68
right,015353,020,25.0,1080,Vở,63,2.52
right,015354,020,25.0,1080,Điện thoại,60,2.4
right,015355,020,25.0,1080,Điện thoại,58,2.32
right,015356,020,25.0,1080,Giấy nháp,75,3.0
right,015357,020,25.0,1080,Giấy nháp,81,3.24
right,015358,020,25.0,1080,Giấy nháp,75,3.0
right,015359,020,25.0,1080,Máy tính cầm tay,64,2.56
right,015360,020,25.0,1080,Máy tính cầm tay,63,2.52
right,015361,020,25.0,1080,Cái kéo,48,1.92
right,015362,020,25.0,1080,Cái kéo,60,2.4
right,015363,020,25.0,1080,Kính lúp,75,3.0
right,015364,020,25.0,1080,Kính lúp,72,2.88
right,015365,020,25.0,1080,Quả địa cầu,72,2.88
right,015366,020,25.0,1080,Quả địa cầu,81,3.24
right,015367,020,25.0,1080,Cái áo,58,2.32
right,015368,020,25.0,1080,Cái áo,55,2.2
right,015369,020,25.0,1080,Cái quần,88,3.52
right,015370,020,25.0,1080,Cái quần,88,3.52
right,015371,020,25.0,1080,Giày,60,2.4
right,015372,020,25.0,1080,Giày,60,2.4
right,015373,020,25.0,1080,Đồng hồ đeo tay,64,2.56
right,015374,020,25.0,1080,Đồng hồ đeo tay,62,2.48
right,015375,020,25.0,1080,Áo thun,81,3.24
right,015376,020,25.0,1080,Áo thun,77,3.08
right,015377,020,25.0,1080,Quần thun,64,2.56
right,015378,020,25.0,1080,Quần thun,54,2.16
right,015379,020,25.0,1080,Dép,60,2.4
right,015380,020,25.0,1080,Dép,59,2.36
right,015381,020,25.0,1080,Túi xách,55,2.2
right,015382,020,25.0,1080,Túi xách,39,1.56
right,015383,020,25.0,1080,Áo sơ mi,80,3.2
right,015384,020,25.0,1080,Áo sơ mi,75,3.0
right,015385,020,25.0,1080,Quần tây,50,2.0
right,015386,020,25.0,1080,Quần tây,52,2.08
right,015387,020,25.0,1080,Áo đầm,52,2.08
right,015388,020,25.0,1080,Áo đầm,47,1.88
right,015389,020,25.0,1080,Áo đầm,51,2.04
right,015390,020,25.0,1080,Dây chuyền,66,2.64
right,015391,020,25.0,1080,Dây chuyền,61,2.44
right,015392,020,25.0,1080,Mũ,60,2.4
right,015393,020,25.0,1080,Mũ,65,2.6
right,015394,020,25.0,1080,Mũ bảo hiểm,83,3.32
right,015395,020,25.0,1080,Mũ bảo hiểm,88,3.52
right,015396,020,25.0,1080,Mũ bảo hiểm,80,3.2
right,015397,020,25.0,1080,Mũ bảo hiểm,80,3.2
right,015398,020,25.0,1080,Kẹp tóc,65,2.6
right,015399,020,25.0,1080,Kẹp tóc,74,2.96
right,015400,020,25.0,1080,Kẹp tóc,66,2.64
right,015401,020,25.0,1080,Đồ buộc tóc,87,3.48
right,015402,020,25.0,1080,Đồ buộc tóc,82,3.28
right,015403,020,25.0,1080,Vòng tay,65,2.6
right,015404,020,25.0,1080,Vòng tay,79,3.16
right,015405,020,25.0,1080,Khăn quàng cổ,74,2.96
right,015406,020,25.0,1080,Khăn quàng cổ,71,2.84
right,015407,020,25.0,1080,Nghề nghiệp,58,2.32
right,015408,020,25.0,1080,Nghề nghiệp,64,2.56
right,015409,020,25.0,1080,Nghề nghiệp,60,2.4
right,015410,020,25.0,1080,Nghề nghiệp,60,2.4
right,015411,020,25.0,1080,Nhân viên văn phòng,80,3.2
right,015412,020,25.0,1080,Nhân viên văn phòng,77,3.08
right,015413,020,25.0,1080,Nhân viên phục vụ,84,3.36
right,015414,020,25.0,1080,Nhân viên phục vụ,100,4.0
right,015415,020,25.0,1080,Y tá,62,2.48
right,015416,020,25.0,1080,Y tá,66,2.64
right,015417,020,25.0,1080,Bác sĩ,68,2.72
right,015418,020,25.0,1080,Bác sĩ,59,2.36
right,015419,020,25.0,1080,Bác sĩ,59,2.36
right,015420,020,25.0,1080,Bác sĩ,55,2.2
right,015421,020,25.0,1080,Bảo vệ,56,2.24
right,015422,020,25.0,1080,Bảo vệ,52,2.08
right,015423,020,25.0,1080,Bảo vệ,58,2.32
right,015424,020,25.0,1080,Bảo vệ,54,2.16
right,015425,020,25.0,1080,Hiệu trưởng,72,2.88
right,015426,020,25.0,1080,Hiệu trưởng,67,2.68
right,015427,020,25.0,1080,Lễ tân,73,2.92
right,015428,020,25.0,1080,Lễ tân,64,2.56
right,015429,020,25.0,1080,Lễ tân,56,2.24
right,015430,020,25.0,1080,Lễ tân,54,2.16
right,015431,020,25.0,1080,Đầu bếp,72,2.88
right,015432,020,25.0,1080,Đầu bếp,74,2.96
right,015433,020,25.0,1080,Ca sĩ,67,2.68
right,015434,020,25.0,1080,Ca sĩ,57,2.28
right,015435,020,25.0,1080,Ca sĩ,53,2.12
right,015436,020,25.0,1080,Ca sĩ,53,2.12
right,015437,020,25.0,1080,Học sinh,66,2.64
right,015438,020,25.0,1080,Học sinh,60,2.4
right,015439,020,25.0,1080,Sinh viên,60,2.4
right,015440,020,25.0,1080,Sinh viên,59,2.36
right,015441,020,25.0,1080,Giám đốc,56,2.24
right,015442,020,25.0,1080,Giám đốc,52,2.08
right,015443,020,25.0,1080,Kế toán,63,2.52
right,015444,020,25.0,1080,Kế toán,61,2.44
right,015445,020,25.0,1080,Chủ tịch,66,2.64
right,015446,020,25.0,1080,Chủ tịch,64,2.56
right,015447,020,25.0,1080,Diễn viên,66,2.64
right,015448,020,25.0,1080,Diễn viên,69,2.76
right,015449,020,25.0,1080,Nông dân,78,3.12
right,015450,020,25.0,1080,Nông dân,67,2.68
right,015451,020,25.0,1080,Luật sư,75,3.0
right,015452,020,25.0,1080,Luật sư,64,2.56
right,015453,020,25.0,1080,Luật sư,68,2.72
right,015454,020,25.0,1080,Thư ký,70,2.8
right,015455,020,25.0,1080,Thư ký,59,2.36
right,015456,020,25.0,1080,Máy bay,64,2.56
right,015457,020,25.0,1080,Máy bay,63,2.52
right,015458,020,25.0,1080,Trực thăng,65,2.6
right,015459,020,25.0,1080,Trực thăng,62,2.48
right,015460,020,25.0,1080,Ô tô,64,2.56
right,015461,020,25.0,1080,Ô tô,62,2.48
right,015462,020,25.0,1080,Thuyền,76,3.04
right,015463,020,25.0,1080,Thuyền,70,2.8
right,015464,020,25.0,1080,Xe tải,67,2.68
right,015465,020,25.0,1080,Xe tải,65,2.6
right,015466,020,25.0,1080,Xe buýt,65,2.6
right,015467,020,25.0,1080,Xe buýt,67,2.68
right,015468,020,25.0,1080,Xe đạp,63,2.52
right,015469,020,25.0,1080,Xe đạp,61,2.44
right,015470,020,25.0,1080,Taxi,67,2.68
right,015471,020,25.0,1080,Taxi,66,2.64
right,015472,020,25.0,1080,Taxi,69,2.76
right,015473,020,25.0,1080,Taxi,55,2.2
right,015474,020,25.0,1080,Taxi,54,2.16
right,015475,020,25.0,1080,Xe máy,60,2.4
right,015476,020,25.0,1080,Xe máy,60,2.4
right,015477,020,25.0,1080,Tàu hỏa,69,2.76
right,015478,020,25.0,1080,Tàu hỏa,69,2.76
right,015479,020,25.0,1080,Tàu hỏa,56,2.24
right,015480,020,25.0,1080,Tàu hỏa,63,2.52
right,015481,020,25.0,1080,Nghe,51,2.04
right,015482,020,25.0,1080,Nghe,55,2.2
right,015483,020,25.0,1080,Nghe,52,2.08
right,015484,020,25.0,1080,Nghe,56,2.24
right,015485,020,25.0,1080,Nghe,50,2.0
right,015486,020,25.0,1080,Nghe,47,1.88
right,015487,020,25.0,1080,Yêu thương,52,2.08
right,015488,020,25.0,1080,Yêu thương,50,2.0
right,015489,020,25.0,1080,Viết,52,2.08
right,015490,020,25.0,1080,Viết,56,2.24
right,015491,020,25.0,1080,Khám bệnh,55,2.2
right,015492,020,25.0,1080,Khám bệnh,57,2.28
right,015493,020,25.0,1080,Khoe khoang,50,2.0
right,015494,020,25.0,1080,Khoe khoang,72,2.88
right,015495,020,25.0,1080,Khoe khoang,58,2.32
right,015496,020,25.0,1080,Khoe khoang,54,2.16
right,015497,020,25.0,1080,Ngủ,49,1.96
right,015498,020,25.0,1080,Ngủ,58,2.32
right,015499,020,25.0,1080,Ngủ,50,2.0
right,015500,020,25.0,1080,Giới thiệu,66,2.64
right,015501,020,25.0,1080,Giới thiệu,70,2.8
right,015502,020,25.0,1080,Hy vọng,52,2.08
right,015503,020,25.0,1080,Hy vọng,55,2.2
right,015504,020,25.0,1080,Muốn,51,2.04
right,015505,020,25.0,1080,Muốn,55,2.2
right,015506,020,25.0,1080,Muốn,55,2.2
right,015507,020,25.0,1080,Muốn,50,2.0
right,015508,020,25.0,1080,Muốn,51,2.04
right,015509,020,25.0,1080,Muốn,51,2.04
right,015510,020,25.0,1080,Quen,52,2.08
right,015511,020,25.0,1080,Quen,50,2.0
right,015512,020,25.0,1080,Nói,53,2.12
right,015513,020,25.0,1080,Nói,55,2.2
right,015514,020,25.0,1080,Ghét,50,2.0
right,015515,020,25.0,1080,Ghét,54,2.16
right,015516,020,25.0,1080,Rửa tay,65,2.6
right,015517,020,25.0,1080,Rửa tay,63,2.52
right,015518,020,25.0,1080,Rửa tay,64,2.56
right,015519,020,25.0,1080,Rửa tay,52,2.08
right,015520,020,25.0,1080,Xin,70,2.8
right,015521,020,25.0,1080,Xin,80,3.2
right,015522,020,25.0,1080,Xin,60,2.4
right,015523,020,25.0,1080,Thức dậy,54,2.16
right,015524,020,25.0,1080,Thức dậy,56,2.24
right,015525,020,25.0,1080,Thức dậy,55,2.2
right,015526,020,25.0,1080,Thức dậy,50,2.0
right,015527,020,25.0,1080,Thức dậy,55,2.2
right,015528,020,25.0,1080,Dừng lại,52,2.08
right,015529,020,25.0,1080,Dừng lại,52,2.08
right,015530,020,25.0,1080,Dừng lại,60,2.4
right,015531,020,25.0,1080,Giặt đồ,56,2.24
right,015532,020,25.0,1080,Giặt đồ,48,1.92
right,015533,020,25.0,1080,Làm việc,58,2.32
right,015534,020,25.0,1080,Làm việc,59,2.36
right,015535,020,25.0,1080,Làm việc,62,2.48
right,015536,020,25.0,1080,Làm việc,55,2.2
right,015537,020,25.0,1080,Làm việc,50,2.0
right,015538,020,25.0,1080,Nên,55,2.2
right,015539,020,25.0,1080,Nên,72,2.88
right,015540,020,25.0,1080,Nên,55,2.2
right,015541,020,25.0,1080,Nên,51,2.04
right,015542,020,25.0,1080,Nên,54,2.16
right,015543,020,25.0,1080,Ngửi,53,2.12
right,015544,020,25.0,1080,Ngửi,62,2.48
right,015545,020,25.0,1080,Ngửi,45,1.8
right,015546,020,25.0,1080,Ngửi,57,2.28
right,015547,020,25.0,1080,Xin lỗi,64,2.56
right,015548,020,25.0,1080,Xin lỗi,65,2.6
right,015549,020,25.0,1080,Đồng ý,52,2.08
right,015550,020,25.0,1080,Đồng ý,52,2.08
right,015551,020,25.0,1080,Rửa mặt,65,2.6
right,015552,020,25.0,1080,Rửa mặt,71,2.84
right,015553,020,25.0,1080,Gọi,61,2.44
right,015554,020,25.0,1080,Gọi,57,2.28
right,015555,020,25.0,1080,Gọi,60,2.4
right,015556,020,25.0,1080,Chú ý,64,2.56
right,015557,020,25.0,1080,Chú ý,61,2.44
right,015558,020,25.0,1080,Chú ý,57,2.28
right,015559,020,25.0,1080,Chú ý,53,2.12
right,015560,020,25.0,1080,Chú ý,45,1.8
right,015561,020,25.0,1080,Tiếp tục,56,2.24
right,015562,020,25.0,1080,Tiếp tục,56,2.24
right,015563,020,25.0,1080,Tiếp tục,53,2.12
right,015564,020,25.0,1080,Tiếp tục,62,2.48
right,015565,020,25.0,1080,Rửa chén,68,2.72
right,015566,020,25.0,1080,Rửa chén,67,2.68
right,015567,020,25.0,1080,Rửa chén,55,2.2
right,015568,020,25.0,1080,Cảm thấy,59,2.36
right,015569,020,25.0,1080,Cảm thấy,58,2.32
right,015570,020,25.0,1080,Cần,55,2.2
right,015571,020,25.0,1080,Cần,55,2.2
right,015572,020,25.0,1080,Nếm,54,2.16
right,015573,020,25.0,1080,Nếm,49,1.96
right,015574,020,25.0,1080,Cảm ơn,60,2.4
right,015575,020,25.0,1080,Cảm ơn,52,2.08
right,015576,020,25.0,1080,Từ chối,67,2.68
right,015577,020,25.0,1080,Từ chối,64,2.56
right,015578,020,25.0,1080,Từ chối,55,2.2
right,015579,020,25.0,1080,Từ chối,55,2.2
right,015580,020,25.0,1080,Tắm rửa,52,2.08
right,015581,020,25.0,1080,Tắm rửa,53,2.12
right,015582,020,25.0,1080,Làm bài tập,59,2.36
right,015583,020,25.0,1080,Làm bài tập,60,2.4
right,015584,020,25.0,1080,Hứa,54,2.16
right,015585,020,25.0,1080,Hứa,52,2.08
right,015586,020,25.0,1080,Thử,57,2.28
right,015587,020,25.0,1080,Thử,54,2.16
right,015588,020,25.0,1080,Phơi đồ,55,2.2
right,015589,020,25.0,1080,Phơi đồ,63,2.52
right,015590,020,25.0,1080,Chụp hình,66,2.64
right,015591,020,25.0,1080,Chụp hình,68,2.72
right,015592,020,25.0,1080,Cho,45,1.8
right,015593,020,25.0,1080,Cho,55,2.2
right,015594,020,25.0,1080,Thích,55,2.2
right,015595,020,25.0,1080,Thích,60,2.4
right,015596,020,25.0,1080,Thích,52,2.08
right,015597,020,25.0,1080,Thích,50,2.0
right,015598,020,25.0,1080,Thích,48,1.92
right,015599,020,25.0,1080,Đọc,75,3.0
right,015600,020,25.0,1080,Đọc,84,3.36
right,015601,020,25.0,1080,Giúp đỡ,67,2.68
right,015602,020,25.0,1080,Giúp đỡ,85,3.4
right,015603,020,25.0,1080,Giúp đỡ,57,2.28
right,015604,020,25.0,1080,Giúp đỡ,52,2.08
right,015605,020,25.0,1080,Gội đầu,74,2.96
right,015606,020,25.0,1080,Gội đầu,75,3.0
right,015607,020,25.0,1080,Thay đổi,60,2.4
right,015608,020,25.0,1080,Thay đổi,51,2.04
right,015609,020,25.0,1080,Nói chuyện,71,2.84
right,015610,020,25.0,1080,Nói chuyện,65,2.6
right,015611,020,25.0,1080,Tìm,61,2.44
right,015612,020,25.0,1080,Tìm,53,2.12
right,015613,020,25.0,1080,Nghỉ ngơi,58,2.32
right,015614,020,25.0,1080,Nghỉ ngơi,58,2.32
right,015615,020,25.0,1080,Có,57,2.28
right,015616,020,25.0,1080,Có,54,2.16
right,015617,020,25.0,1080,Vâng lời,61,2.44
right,015618,020,25.0,1080,Vâng lời,66,2.64
right,015619,020,25.0,1080,Chua,56,2.24
right,015620,020,25.0,1080,Chua,55,2.2
right,015621,020,25.0,1080,Ngắn,66,2.64
right,015622,020,25.0,1080,Ngắn,59,2.36
right,015623,020,25.0,1080,Ngắn,54,2.16
right,015624,020,25.0,1080,Ngắn,62,2.48
right,015625,020,25.0,1080,Ngu ngốc,53,2.12
right,015626,020,25.0,1080,Ngu ngốc,53,2.12
right,015627,020,25.0,1080,Nhanh,53,2.12
right,015628,020,25.0,1080,Nhanh,50,2.0
right,015629,020,25.0,1080,Khó,61,2.44
right,015630,020,25.0,1080,Khó,70,2.8
right,015631,020,25.0,1080,Ướt,50,2.0
right,015632,020,25.0,1080,Ướt,50,2.0
right,015633,020,25.0,1080,Ướt,61,2.44
right,015634,020,25.0,1080,Ướt,58,2.32
right,015635,020,25.0,1080,Ướt,59,2.36
right,015636,020,25.0,1080,Ướt,51,2.04
right,015637,020,25.0,1080,Trẻ,68,2.72
right,015638,020,25.0,1080,Trẻ,62,2.48
right,015639,020,25.0,1080,Rẻ,54,2.16
right,015640,020,25.0,1080,Rẻ,50,2.0
right,015641,020,25.0,1080,Đúng,54,2.16
right,015642,020,25.0,1080,Đúng,48,1.92
right,015643,020,25.0,1080,Thơm,58,2.32
right,015644,020,25.0,1080,Thơm,54,2.16
right,015645,020,25.0,1080,Thơm,51,2.04
right,015646,020,25.0,1080,Thơm,61,2.44
right,015647,020,25.0,1080,Thơm,50,2.0
right,015648,020,25.0,1080,Thơm,45,1.8
right,015649,020,25.0,1080,Cao (đồ vật),59,2.36
right,015650,020,25.0,1080,Cao (đồ vật),65,2.6
right,015651,020,25.0,1080,Sạch sẽ,48,1.92
right,015652,020,25.0,1080,Sạch sẽ,50,2.0
right,015653,020,25.0,1080,Sạch sẽ,46,1.84
right,015654,020,25.0,1080,Ồn ào,61,2.44
right,015655,020,25.0,1080,Ồn ào,57,2.28
right,015656,020,25.0,1080,Ồn ào,63,2.52
right,015657,020,25.0,1080,Chậm chạp,69,2.76
right,015658,020,25.0,1080,Chậm chạp,67,2.68
right,015659,020,25.0,1080,Mát mẻ,65,2.6
right,015660,020,25.0,1080,Mát mẻ,70,2.8
right,015661,020,25.0,1080,Khô,64,2.56
right,015662,020,25.0,1080,Khô,60,2.4
right,015663,020,25.0,1080,Già,51,2.04
right,015664,020,25.0,1080,Già,48,1.92
right,015665,020,25.0,1080,Đắt,54,2.16
right,015666,020,25.0,1080,Đắt,55,2.2
right,015667,020,25.0,1080,Sai,59,2.36
right,015668,020,25.0,1080,Sai,59,2.36
right,015669,020,25.0,1080,Hôi,56,2.24
right,015670,020,25.0,1080,Hôi,58,2.32
right,015671,020,25.0,1080,Thấp (đồ vật),54,2.16
right,015672,020,25.0,1080,Thấp (đồ vật),61,2.44
right,015673,020,25.0,1080,Dơ,61,2.44
right,015674,020,25.0,1080,Dơ,63,2.52
right,015675,020,25.0,1080,Dơ,47,1.88
right,015676,020,25.0,1080,Dơ,48,1.92
right,015677,020,25.0,1080,Yên tĩnh,79,3.16
right,015678,020,25.0,1080,Yên tĩnh,67,2.68
right,015679,020,25.0,1080,Yên tĩnh,62,2.48
right,015680,020,25.0,1080,Yên tĩnh,77,3.08
right,015681,020,25.0,1080,Mạnh,62,2.48
right,015682,020,25.0,1080,Mạnh,56,2.24
right,015683,020,25.0,1080,Ấm,65,2.6
right,015684,020,25.0,1080,Ấm,62,2.48
right,015685,020,25.0,1080,Cũ,61,2.44
right,015686,020,25.0,1080,Cũ,58,2.32
right,015687,020,25.0,1080,Giàu,55,2.2
right,015688,020,25.0,1080,Giàu,56,2.24
right,015689,020,25.0,1080,Giàu,55,2.2
right,015690,020,25.0,1080,Giàu,48,1.92
right,015691,020,25.0,1080,Giàu,50,2.0
right,015692,020,25.0,1080,Sớm,57,2.28
right,015693,020,25.0,1080,Sớm,56,2.24
right,015694,020,25.0,1080,Sớm,58,2.32
right,015695,020,25.0,1080,Sớm,47,1.88
right,015696,020,25.0,1080,Sớm,45,1.8
right,015697,020,25.0,1080,Tham lam,60,2.4
right,015698,020,25.0,1080,Tham lam,59,2.36
right,015699,020,25.0,1080,Hay (khen),64,2.56
right,015700,020,25.0,1080,Hay (khen),63,2.52
right,015701,020,25.0,1080,Xấu (người),70,2.8
right,015702,020,25.0,1080,Xấu (người),66,2.64
right,015703,020,25.0,1080,Nặng,58,2.32
right,015704,020,25.0,1080,Nặng,62,2.48
right,015705,020,25.0,1080,Nặng,56,2.24
right,015706,020,25.0,1080,Nặng,45,1.8
right,015707,020,25.0,1080,Mềm,65,2.6
right,015708,020,25.0,1080,Mềm,69,2.76
right,015709,020,25.0,1080,Yếu,65,2.6
right,015710,020,25.0,1080,Yếu,58,2.32
right,015711,020,25.0,1080,Nóng,81,3.24
right,015712,020,25.0,1080,Nóng,63,2.52
right,015713,020,25.0,1080,Mới,50,2.0
right,015714,020,25.0,1080,Mới,49,1.96
right,015715,020,25.0,1080,Nghèo,65,2.6
right,015716,020,25.0,1080,Nghèo,65,2.6
right,015717,020,25.0,1080,Trễ,47,1.88
right,015718,020,25.0,1080,Trễ,41,1.64
right,015719,020,25.0,1080,Tham ăn,65,2.6
right,015720,020,25.0,1080,Tham ăn,63,2.52
right,015721,020,25.0,1080,Dở,53,2.12
right,015722,020,25.0,1080,Dở,58,2.32
right,015723,020,25.0,1080,Đẹp (người),70,2.8
right,015724,020,25.0,1080,Đẹp (người),67,2.68
right,015725,020,25.0,1080,Nhẹ,68,2.72
right,015726,020,25.0,1080,Nhẹ,64,2.56
right,015727,020,25.0,1080,Nhẹ,62,2.48
right,015728,020,25.0,1080,Nhẹ,56,2.24
right,015729,020,25.0,1080,Cứng,65,2.6
right,015730,020,25.0,1080,Cứng,63,2.52
right,015731,020,25.0,1080,Dễ,45,1.8
right,015732,020,25.0,1080,Dễ,48,1.92
right,015733,020,25.0,1080,Lạnh,62,2.48
right,015734,020,25.0,1080,Lạnh,65,2.6
right,015735,020,25.0,1080,Lạnh,56,2.24
right,015736,020,25.0,1080,Lạnh,56,2.24
right,015737,020,25.0,1080,Xa,62,2.48
right,015738,020,25.0,1080,Xa,61,2.44
right,015739,020,25.0,1080,Gần,58,2.32
right,015740,020,25.0,1080,Gần,55,2.2
right,015741,020,25.0,1080,Dữ,55,2.2
right,015742,020,25.0,1080,Dữ,52,2.08
right,015743,020,25.0,1080,Hiền,59,2.36
right,015744,020,25.0,1080,Hiền,55,2.2
right,015745,020,25.0,1080,Thông minh,56,2.24
right,015746,020,25.0,1080,Thông minh,60,2.4
right,015747,020,25.0,1080,Quần đùi,88,3.52
right,015748,020,25.0,1080,Quần đùi,75,3.0
right,015749,020,25.0,1080,Việt Nam,56,2.24
right,015750,020,25.0,1080,Việt Nam,59,2.36
right,015751,020,25.0,1080,Trung Quốc,52,2.08
right,015752,020,25.0,1080,Trung Quốc,88,3.52
right,015753,020,25.0,1080,Hàn Quốc,53,2.12
right,015754,020,25.0,1080,Hàn Quốc,51,2.04
right,015755,020,25.0,1080,Hàn Quốc,52,2.08
right,015756,020,25.0,1080,Nhật Bản,61,2.44
right,015757,020,25.0,1080,Nhật Bản,55,2.2
right,015758,020,25.0,1080,Thái Lan,54,2.16
right,015759,020,25.0,1080,Thái Lan,53,2.12
right,015760,020,25.0,1080,Mỹ,61,2.44
right,015761,020,25.0,1080,Mỹ,62,2.48
right,015762,020,25.0,1080,Con chó,68,2.72
right,015763,020,25.0,1080,Con chó,69,2.76
right,015764,020,25.0,1080,Con mèo,67,2.68
right,015765,020,25.0,1080,Con mèo,65,2.6
right,015766,020,25.0,1080,Con gà,64,2.56
right,015767,020,25.0,1080,Con gà,63,2.52
right,015768,020,25.0,1080,Con vịt,62,2.48
right,015769,020,25.0,1080,Con vịt,60,2.4
right,015770,020,25.0,1080,Con rùa,65,2.6
right,015771,020,25.0,1080,Con rùa,61,2.44
right,015772,020,25.0,1080,Con rùa,67,2.68
right,015773,020,25.0,1080,Con thỏ,72,2.88
right,015774,020,25.0,1080,Con thỏ,73,2.92
right,015775,020,25.0,1080,Con trâu,65,2.6
right,015776,020,25.0,1080,Con trâu,60,2.4
right,015777,020,25.0,1080,Con bò,64,2.56
right,015778,020,25.0,1080,Con bò,64,2.56
right,015779,020,25.0,1080,Con dê,72,2.88
right,015780,020,25.0,1080,Con dê,67,2.68
right,015781,020,25.0,1080,Con heo,70,2.8
right,015782,020,25.0,1080,Con heo,57,2.28
right,015783,020,25.0,1080,Con heo,54,2.16
right,015784,020,25.0,1080,Con heo,54,2.16
right,015785,020,25.0,1080,Màu đen,61,2.44
right,015786,020,25.0,1080,Màu đen,59,2.36
right,015787,020,25.0,1080,Màu trắng,63,2.52
right,015788,020,25.0,1080,Màu trắng,60,2.4
right,015789,020,25.0,1080,Màu đỏ,60,2.4
right,015790,020,25.0,1080,Màu đỏ,55,2.2
right,015791,020,25.0,1080,Màu cam,63,2.52
right,015792,020,25.0,1080,Màu cam,58,2.32
right,015793,020,25.0,1080,Màu vàng,58,2.32
right,015794,020,25.0,1080,Màu vàng,59,2.36
right,015795,020,25.0,1080,Màu vàng,53,2.12
right,015796,020,25.0,1080,Màu vàng,51,2.04
right,015797,020,25.0,1080,Màu vàng,48,1.92
right,015798,020,25.0,1080,Màu xanh lá cây,79,3.16
right,015799,020,25.0,1080,Màu xanh lá cây,79,3.16
right,015800,020,25.0,1080,Màu xanh lá cây,82,3.28
right,015801,020,25.0,1080,Màu xanh da trời,70,2.8
right,015802,020,25.0,1080,Màu xanh da trời,69,2.76
right,015803,020,25.0,1080,Màu hồng,59,2.36
right,015804,020,25.0,1080,Màu hồng,60,2.4
right,015805,020,25.0,1080,Màu tím,58,2.32
right,015806,020,25.0,1080,Màu tím,55,2.2
right,015807,020,25.0,1080,Màu tím,65,2.6
right,015808,020,25.0,1080,Màu nâu,65,2.6
right,015809,020,25.0,1080,Màu nâu,62,2.48
right,015810,020,25.0,1080,Màu nâu,66,2.64
right,015811,020,25.0,1080,Màu nâu,57,2.28
right,015812,020,25.0,1080,Màu nâu,50,2.0
right,015813,020,25.0,1080,Quả dâu,50,2.0
right,015814,020,25.0,1080,Quả dâu,57,2.28
right,015815,020,25.0,1080,Quả mận,65,2.6
right,015816,020,25.0,1080,Quả mận,61,2.44
right,015817,020,25.0,1080,Quả dứa,68,2.72
right,015818,020,25.0,1080,Quả dứa,66,2.64
right,015819,020,25.0,1080,Quả đào,66,2.64
right,015820,020,25.0,1080,Quả đào,58,2.32
right,015821,020,25.0,1080,Quả đu đủ,72,2.88
right,015822,020,25.0,1080,Quả đu đủ,67,2.68
right,015823,020,25.0,1080,Quả cam,51,2.04
right,015824,020,25.0,1080,Quả cam,55,2.2
right,015825,020,25.0,1080,Quả bơ,64,2.56
right,015826,020,25.0,1080,Quả bơ,65,2.6
right,015827,020,25.0,1080,Quả chuối,75,3.0
right,015828,020,25.0,1080,Quả chuối,67,2.68
right,015829,020,25.0,1080,Quả xoài,55,2.2
right,015830,020,25.0,1080,Quả xoài,58,2.32
right,015831,020,25.0,1080,Quả dừa,54,2.16
right,015832,020,25.0,1080,Quả dừa,54,2.16
right,015833,020,25.0,1080,Bố,52,2.08
right,015834,020,25.0,1080,Bố,48,1.92
right,015835,020,25.0,1080,Bố,45,1.8
right,015836,020,25.0,1080,Bố,50,2.0
right,015837,020,25.0,1080,Mẹ,55,2.2
right,015838,020,25.0,1080,Mẹ,55,2.2
right,015839,020,25.0,1080,Con trai,51,2.04
right,015840,020,25.0,1080,Con trai,55,2.2
right,015841,020,25.0,1080,Con trai,59,2.36
right,015842,020,25.0,1080,Con gái,47,1.88
